;matricula;empresa;titulo_do_cargo;sindicato;valor_diario_sindicato;dias_uteis;qtde_dias_ferias;qtde_dias_licenca
156;34907;1410;DESENVOLVEDOR II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
157;35221;1410;DESENVOLVEDOR III;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
158;30207;1410;DESENVOLVEDOR III;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
159;35370;1410;DESENVOLVEDOR III;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
160;35205;1410;DESENVOLVEDOR II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
161;35611;1410;DESENVOLVEDOR II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
162;35648;1410;DESENVOLVEDOR II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
163;35238;1410;DESENVOLVEDOR II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
164;35516;1410;DESENVOLVEDOR II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
165;35074;1410;DESENVOLVEDOR DE RPA I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
166;35075;1410;DESENVOLVEDOR DE RPA I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
167;33983;1410;DESENVOLVEDOR DE RPA II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
168;35115;1410;DESENVOLVEDOR DE RPA I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
169;31410;1410;DESENVOLVEDOR III;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
170;34158;1410;DESENVOLVEDOR III;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
171;35252;1410;DESENVOLVEDOR III;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
172;35751;1410;ANALISTA DE DADOS II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
173;31125;1410;ANALISTA DE SISTEMAS E NEGOCIOS I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
174;29229;1410;DESENVOLVEDOR II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
175;32380;1410;DESENVOLVEDOR III;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
176;35155;1410;DESENVOLVEDOR III;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
177;35533;1410;DESENVOLVEDOR III;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
178;35597;1410;DESENVOLVEDOR III;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
179;35757;1410;DESENVOLVEDOR III;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
180;34211;1410;DESENVOLVEDOR I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
181;35267;1410;DESENVOLVEDOR I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
182;35460;1410;DESENVOLVEDOR II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
183;35487;1410;DESENVOLVEDOR II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
184;35493;1410;DESENVOLVEDOR II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
185;35710;1410;DESENVOLVEDOR III;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
186;33119;1410;ANALISTA DE NEGOCIOS I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
187;35645;1410;ANALISTA DE PROCESSOS III;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
188;35762;1410;CONSULTOR FUNCIONAL SAP III;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
189;35788;1410;ANALISTA DE DADOS II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
190;31848;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
191;35067;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
192;35227;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
193;35709;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
194;33647;1410;LIDER DE BPO;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
195;34514;1410;ASSISTENTE DE BPO II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
196;30642;1410;DESENVOLVEDOR II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
197;35488;1410;ANALISTA DE SISTEMAS E NEGOCIOS III;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
198;35744;1410;DESENVOLVEDOR II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
199;32536;1410;DESENVOLVEDOR III;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
200;31327;1410;ANALISTA DE SISTEMAS E NEGOCIOS II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
201;35387;1410;ANALISTA DE QUALIDADE DE SOFTWARE II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
202;35766;1410;DESENVOLVEDOR II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
203;35023;1410;DESENVOLVEDOR III;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
204;35404;1410;DESENVOLVEDOR III;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
205;35277;1410;ANALISTA DE DADOS III;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
206;35765;1410;ANALISTA DEVSECOPS III;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
207;35405;1410;DESENVOLVEDOR I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
208;32535;1410;DESENVOLVEDOR III;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
209;34312;1410;DESENVOLVEDOR III;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
210;35417;1410;DESENVOLVEDOR III;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
211;35598;1410;DESENVOLVEDOR III;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
212;32881;1410;DESENVOLVEDOR III;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
213;34200;1410;ANALISTA DE QUALIDADE DE SOFTWARE II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
214;33513;1410;PRODUCT OWNER III;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
215;33625;1410;DESENVOLVEDOR III;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
216;32001;1410;CONSULTOR ESPECIALISTA FUNCIONAL SAP;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
217;35200;1410;ANALISTA DE QUALIDADE DE SOFTWARE III;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
218;26545;1410;DESENVOLVEDOR II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
219;35537;1410;DESENVOLVEDOR II;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
220;32275;1410;DESENVOLVEDOR III;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
221;35739;1410;DESENVOLVEDOR III;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
222;35498;1410;DESENVOLVEDOR III;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
223;31599;1410;ANALISTA DE SUPORTE I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
224;32068;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
225;35756;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
226;35761;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
227;35763;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
228;35776;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
229;35529;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
230;35565;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
231;35566;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
232;35584;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
233;35594;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
234;35671;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
235;35471;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
236;35519;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
237;35525;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
238;35527;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
239;34575;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
240;34601;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
241;34873;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
242;34886;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
243;34109;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
244;35024;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
245;35026;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
246;35789;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
247;35790;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
248;35682;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
249;35730;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
250;35743;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
251;35042;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
252;35043;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
253;35144;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
254;35266;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
255;35394;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
256;33466;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
257;33928;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
258;34106;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
259;34328;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
260;35033;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
261;35265;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
262;35441;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
263;35496;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
264;31979;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
265;33556;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
266;33933;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
267;34021;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
268;34172;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
269;35770;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
270;35771;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
271;35777;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
272;35624;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
273;35626;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
274;35676;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
275;35679;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
276;35728;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
277;35769;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
278;35263;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
279;35547;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
280;35557;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
281;35600;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
282;35601;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
283;35044;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
284;35047;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
285;35049;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
286;35059;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
287;35242;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
288;35261;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
289;34998;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
290;34999;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
291;35003;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
292;35007;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
293;35008;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
294;35011;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
295;34619;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
296;34656;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
297;34842;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
298;34920;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
299;34977;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
300;34993;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
301;34399;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
302;34540;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
303;34548;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
304;34612;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
305;34344;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
306;34921;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
307;32060;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
308;35006;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
309;34462;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
310;34550;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
311;33877;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
312;34101;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
313;34107;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
314;34108;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
315;34116;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
316;34414;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
317;32929;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
318;33092;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
319;33813;1410;ASSISTENTE DE BPO I;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
320;34962;1410;COORDENADOR DE BPO;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
321;35478;1410;COORDENADOR DE BPO;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
322;35534;1410;COORDENADOR DE BPO;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
323;26662;1410;LIDER DE BPO;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
324;32146;1410;LIDER DE BPO;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
325;32538;1410;LIDER DE BPO;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;35.0;21;0;0
